Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2020-09-16;50,7291;50,7291;50,7291;50,7291;;
2020-09-15;50,4349;50,4349;50,4349;50,4349;;
2020-09-14;50,1021;50,1021;50,1021;50,1021;;
2020-09-11;50,0374;50,0374;50,0374;50,0374;;
2020-09-10;49,968;49,968;49,968;49,968;;
2020-09-09;50,2652;50,2652;50,2652;50,2652;;
2020-09-08;49,4351;49,4351;49,4351;49,4351;;
2020-09-07;50,0009;50,0009;50,0009;50,0009;;
2020-09-04;49,2013;49,2013;49,2013;49,2013;;
2020-09-03;49,7454;49,7454;49,7454;49,7454;;
2020-09-02;50,407;50,407;50,407;50,407;;
2020-09-01;49,5859;49,5859;49,5859;49,5859;;
2020-08-28;50,08;50,08;50,08;50,08;;
2020-08-27;50,3486;50,3486;50,3486;50,3486;;
2020-08-26;50,6777;50,6777;50,6777;50,6777;;
2020-08-25;50,2417;50,2417;50,2417;50,2417;;
2020-08-24;50,4029;50,4029;50,4029;50,4029;;
2020-08-21;49,6014;49,6014;49,6014;49,6014;;
2020-08-20;49,686;49,686;49,686;49,686;;
2020-08-19;50,2224;50,2224;50,2224;50,2224;;
2020-08-18;49,8853;49,8853;49,8853;49,8853;;
2020-08-17;50,1573;50,1573;50,1573;50,1573;;
2020-08-14;49,9969;49,9969;49,9969;49,9969;;
2020-08-13;50,6067;50,6067;50,6067;50,6067;;
2020-08-12;50,9156;50,9156;50,9156;50,9156;;
2020-08-11;50,3184;50,3184;50,3184;50,3184;;
2020-08-10;49,4724;49,4724;49,4724;49,4724;;
2020-08-07;49,2957;49,2957;49,2957;49,2957;;
2020-08-06;49,1728;49,1728;49,1728;49,1728;;
2020-08-05;49,5179;49,5179;49,5179;49,5179;;
2020-08-04;49,3136;49,3136;49,3136;49,3136;;
2020-08-03;49,3353;49,3353;49,3353;49,3353;;
2020-07-31;48,3428;48,3428;48,3428;48,3428;;
2020-07-30;48,8318;48,8318;48,8318;48,8318;;
2020-07-29;49,9278;49,9278;49,9278;49,9278;;
2020-07-28;49,9566;49,9566;49,9566;49,9566;;
2020-07-27;49,7619;49,7619;49,7619;49,7619;;
2020-07-24;49,9313;49,9313;49,9313;49,9313;;
2020-07-23;50,7906;50,7906;50,7906;50,7906;;
2020-07-22;50,7643;50,7643;50,7643;50,7643;;
2020-07-21;51,238;51,238;51,238;51,238;;
2020-07-20;51,0832;51,0832;51,0832;51,0832;;
2020-07-17;50,7288;50,7288;50,7288;50,7288;;
2020-07-16;50,6509;50,6509;50,6509;50,6509;;
2020-07-15;50,8888;50,8888;50,8888;50,8888;;
2020-07-14;50,0306;50,0306;50,0306;50,0306;;
2020-07-13;50,4114;50,4114;50,4114;50,4114;;
2020-07-10;49,9113;49,9113;49,9113;49,9113;;
2020-07-09;49,4745;49,4745;49,4745;49,4745;;
2020-07-08;49,8545;49,8545;49,8545;49,8545;;
2020-07-07;50,1669;50,1669;50,1669;50,1669;;
2020-07-06;50,4735;50,4735;50,4735;50,4735;;
2020-07-03;49,6803;49,6803;49,6803;49,6803;;
2020-07-02;50,0868;50,0868;50,0868;50,0868;;
2020-07-01;49,1102;49,1102;49,1102;49,1102;;
2020-06-30;49,0055;49,0055;49,0055;49,0055;;
2020-06-29;48,961;48,961;48,961;48,961;;
2020-06-26;48,7384;48,7384;48,7384;48,7384;;
2020-06-25;48,9436;48,9436;48,9436;48,9436;;
2020-06-24;48,5736;48,5736;48,5736;48,5736;;
2020-06-23;49,9718;49,9718;49,9718;49,9718;;
2020-06-22;49,3171;49,3171;49,3171;49,3171;;
2020-06-19;49,6873;49,6873;49,6873;49,6873;;
2020-06-18;49,3742;49,3742;49,3742;49,3742;;
2020-06-17;49,7328;49,7328;49,7328;49,7328;;
2020-06-16;49,3579;49,3579;49,3579;49,3579;;
2020-06-15;47,9752;47,9752;47,9752;47,9752;;
2020-06-12;48,12;48,12;48,12;48,12;;
2020-06-11;47,9807;47,9807;47,9807;47,9807;;
2020-06-10;50,0145;50,0145;50,0145;50,0145;;
2020-06-09;50,1852;50,1852;50,1852;50,1852;;
2020-06-08;50,7913;50,7913;50,7913;50,7913;;
2020-06-05;50,91;50,91;50,91;50,91;;
2020-06-04;49,6918;49,6918;49,6918;49,6918;;
2020-06-03;50,0605;50,0605;50,0605;50,0605;;
2020-06-02;48,8063;48,8063;48,8063;48,8063;;
2020-05-29;47,5312;47,5312;47,5312;47,5312;;
2020-05-28;48,2733;48,2733;48,2733;48,2733;;
2020-05-27;47,5362;47,5362;47,5362;47,5362;;
2020-05-26;47,3665;47,3665;47,3665;47,3665;;
2020-05-22;46,2046;46,2046;46,2046;46,2046;;
2020-05-21;46,2413;46,2413;46,2413;46,2413;;
2020-05-20;46,5907;46,5907;46,5907;46,5907;;
2020-05-19;46,1306;46,1306;46,1306;46,1306;;
2020-05-18;46,4621;46,4621;46,4621;46,4621;;
