Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen;https://www.ariva.de/ishares_msci_usa_sri_ucits_etf-fonds/historische_kurse?go=1&boerse_id=12&month=&currency=EUR&clean_split=1&clean_payout=1&clean_bezug=1
2021-06-28;10,196;10,252;10,196;10,23;117.087;1.196.177
2021-06-25;10,15;10,198;10,14;10,194;289.148;2.941.541
2021-06-24;10,138;10,182;10,12;10,17;100.595;1.020.253
2021-06-23;10,134;10,134;10,072;10,106;181.651;1.834.526
2021-06-22;10,094;10,124;10,062;10,122;170.611;1.720.241
2021-06-21;9,953;10,044;9,944;10,042;229.585;2.293.168
2021-06-18;10,08;10,08;10,006;10,02;226.738;2.274.473
2021-06-17;9,979;10,068;9,979;10,068;105.233;1.055.247
2021-06-16;9,974;9,974;9,946;9,962;212.603;2.117.481
2021-06-15;10,012;10,026;9,945;9,945;298.612;2.980.996
2021-06-14;10,032;10,036;9,941;9,943;259.939;2.593.110
2021-06-11;9,912;9,994;9,903;9,987;238.422;2.377.823
2021-06-10;9,897;9,95;9,874;9,934;454.577;4.516.582
2021-06-09;9,923;9,928;9,89;9,917;198.927;1.972.000
2021-06-08;9,928;9,943;9,865;9,878;206.283;2.045.260
2021-06-07;9,923;9,934;9,875;9,88;226.355;2.241.065
2021-06-04;9,883;9,922;9,864;9,897;154.088;1.524.319
2021-06-03;9,823;9,894;9,757;9,882;900.665;8.895.859
2021-06-02;9,813;9,85;9,813;9,835;166.544;1.637.689
2021-06-01;9,827;9,882;9,778;9,798;220.893;2.173.227
2021-05-31;9,85;9,85;9,782;9,787;81.796;802.238
2021-05-28;9,849;9,875;9,82;9,842;266.320;2.623.745
2021-05-27;9,774;9,845;9,761;9,819;513.077;5.033.894
2021-05-26;9,77;9,787;9,745;9,787;152.748;1.492.550
2021-05-25;9,783;9,783;9,733;9,747;174.930;1.707.815
2021-05-21;9,68;9,78;9,68;9,753;274.373;2.672.211
2021-05-20;9,595;9,691;9,538;9,691;378.957;3.655.737
2021-05-19;9,556;9,573;9,457;9,497;257.263;2.449.335
2021-05-18;9,78;9,78;9,669;9,695;364.701;3.546.422
2021-05-17;9,812;9,812;9,733;9,736;291.080;2.844.244
2021-05-14;9,785;9,811;9,75;9,811;288.512;2.821.490
2021-05-13;9,631;9,794;9,592;9,766;312.796;3.027.080
2021-05-12;9,804;9,816;9,747;9,747;243.111;2.380.340
2021-05-11;9,927;9,927;9,743;9,792;376.209;3.698.619
2021-05-10;9,972;10,024;9,944;10,018;198.781;1.984.191
2021-05-07;9,937;9,975;9,897;9,96;281.873;2.804.729
2021-05-06;9,927;9,945;9,861;9,907;228.563;2.259.799
2021-05-05;9,948;9,976;9,913;9,952;242.972;2.415.490
2021-05-04;9,925;9,949;9,837;9,865;525.192;5.187.470
2021-05-03;9,917;9,933;9,894;9,926;427.236;4.234.466
2021-04-30;9,806;9,87;9,80;9,868;1.150.735;11.308.186
2021-04-29;9,829;9,84;9,789;9,798;397.678;3.903.952
2021-04-28;9,893;9,90;9,832;9,834;507.374;5.000.842
2021-04-27;9,909;9,909;9,84;9,88;377.286;3.719.882
2021-04-26;9,902;9,928;9,868;9,906;124.931;1.236.819
2021-04-23;9,85;9,909;9,815;9,909;177.588;1.749.417
2021-04-22;9,923;9,953;9,897;9,953;174.547;1.731.289
2021-04-21;9,852;9,91;9,831;9,895;221.503;2.189.501
2021-04-20;9,857;9,862;9,79;9,805;345.230;3.393.476
2021-04-19;9,948;9,95;9,84;9,862;167.865;1.660.296
2021-04-16;9,914;9,963;9,914;9,951;281.213;2.794.713
2021-04-15;9,854;9,921;9,851;9,921;235.171;2.324.611
2021-04-14;9,857;9,893;9,842;9,857;185.555;1.829.516
2021-04-13;9,878;9,892;9,823;9,847;339.495;3.345.302
2021-04-12;9,80;9,815;9,778;9,815;320.802;3.143.300
2021-04-09;9,748;9,772;9,735;9,761;326.364;3.183.594
2021-04-08;9,77;9,77;9,713;9,719;268.430;2.613.704
2021-04-07;9,795;9,795;9,721;9,726;199.105;1.940.389
2021-04-06;9,797;9,846;9,775;9,807;267.850;2.625.729
2021-04-01;9,747;9,75;9,692;9,719;247.115;2.401.909
2021-03-31;9,652;9,70;9,632;9,689;166.274;1.607.566
2021-03-30;9,654;9,685;9,63;9,665;609.838;5.885.148
2021-03-29;9,605;9,627;9,569;9,604;403.442;3.871.352
2021-03-26;9,507;9,536;9,483;9,536;499.316;4.747.490
2021-03-25;9,415;9,424;9,32;9,424;328.374;3.076.022
2021-03-24;9,41;9,479;9,389;9,469;193.620;1.829.916
2021-03-23;9,399;9,465;9,379;9,457;538.591;5.081.530
2021-03-22;9,335;9,403;9,321;9,40;478.229;4.472.915
2021-03-19;9,395;9,396;9,318;9,362;267.479;2.503.769
2021-03-18;9,383;9,441;9,383;9,432;307.248;2.890.924
2021-03-17;9,43;9,44;9,383;9,423;518.841;4.884.122
2021-03-16;9,461;9,484;9,43;9,447;316.794;2.997.192
2021-03-15;9,372;9,405;9,362;9,389;147.158;1.381.339
2021-03-12;9,297;9,33;9,29;9,306;346.481;3.225.463
2021-03-11;9,304;9,332;9,265;9,321;161.840;1.503.823
2021-03-10;9,204;9,294;9,186;9,292;282.109;2.604.444
2021-03-09;9,165;9,259;9,148;9,249;426.192;3.917.002
2021-03-08;9,03;9,219;9,027;9,203;428.530;3.896.193
2021-03-05;8,845;8,958;8,783;8,817;331.577;2.940.470
2021-03-04;8,919;8,946;8,848;8,914;482.876;4.295.685
2021-03-03;9,099;9,118;9,095;9,095;98.503;897.465
2021-03-02;9,132;9,15;9,066;9,066;655.697;5.977.338
2021-03-01;9,044;9,144;9,025;9,142;408.070;3.706.572
2021-02-26;8,951;9,029;8,867;8,966;395.668;3.538.946
2021-02-25;9,168;9,168;9,026;9,032;452.661;4.109.017
2021-02-24;9,088;9,154;9,072;9,145;356.490;3.250.328
2021-02-23;9,139;9,139;8,959;9,056;772.534;6.999.602
2021-02-22;9,177;9,188;9,142;9,171;741.611;6.799.967
2021-02-19;9,235;9,292;9,224;9,285;428.417;3.967.658
2021-02-18;9,306;9,319;9,23;9,254;191.692;1.774.526
2021-02-17;9,281;9,318;9,256;9,273;319.588;2.971.030
2021-02-16;9,331;9,338;9,283;9,288;424.383;3.948.715
2021-02-15;9,313;9,339;9,307;9,337;58.684;547.183
2021-02-12;9,279;9,304;9,25;9,274;192.784;1.789.958
2021-02-11;9,285;9,303;9,267;9,294;316.816;2.941.980
2021-02-10;9,291;9,318;9,207;9,252;205.726;1.908.590
2021-02-09;9,333;9,356;9,288;9,295;350.850;3.264.198
