Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen;https://www.onvista.de/index/boersenkurse/MSCI-WORLD-Index-3193857
01.05.1995;504,566;504,566;504,566;504,566;PKT;0
02.05.1995;506,338;506,338;506,338;506,338;PKT;0
03.05.1995;507,992;507,992;507,992;507,992;PKT;0
04.05.1995;507,595;507,595;507,595;507,595;PKT;0
05.05.1995;505,403;505,403;505,403;505,403;PKT;0
08.05.1995;507,116;507,116;507,116;507,116;PKT;0
09.05.1995;508,18;508,18;508,18;508,18;PKT;0
10.05.1995;508,481;508,481;508,481;508,481;PKT;0
11.05.1995;511,971;511,971;511,971;511,971;PKT;0
12.05.1995;519,98;519,98;519,98;519,98;PKT;0
15.05.1995;520,344;520,344;520,344;520,344;PKT;0
16.05.1995;521,035;521,035;521,035;521,035;PKT;0
17.05.1995;519,062;519,062;519,062;519,062;PKT;0
18.05.1995;515,096;515,096;515,096;515,096;PKT;0
19.05.1995;512,558;512,558;512,558;512,558;PKT;0
22.05.1995;513,363;513,363;513,363;513,363;PKT;0
23.05.1995;516,834;516,834;516,834;516,834;PKT;0
24.05.1995;521,004;521,004;521,004;521,004;PKT;0
25.05.1995;520,339;520,339;520,339;520,339;PKT;0
26.05.1995;506,382;506,382;506,382;506,382;PKT;0
29.05.1995;504,538;504,538;504,538;504,538;PKT;0
30.05.1995;506,748;506,748;506,748;506,748;PKT;0
31.05.1995;505,726;505,726;505,726;505,726;PKT;0
01.06.1995;517,888;517,888;517,888;517,888;PKT;0
02.06.1995;516,169;516,169;516,169;516,169;PKT;0
05.06.1995;517,339;517,339;517,339;517,339;PKT;0
06.06.1995;515,363;515,363;515,363;515,363;PKT;0
07.06.1995;514,969;514,969;514,969;514,969;PKT;0
08.06.1995;512,928;512,928;512,928;512,928;PKT;0
09.06.1995;506,811;506,811;506,811;506,811;PKT;0
12.06.1995;505,156;505,156;505,156;505,156;PKT;0
13.06.1995;504,313;504,313;504,313;504,313;PKT;0
14.06.1995;507,267;507,267;507,267;507,267;PKT;0
15.06.1995;508,081;508,081;508,081;508,081;PKT;0
16.06.1995;508,912;508,912;508,912;508,912;PKT;0
19.06.1995;509,65;509,65;509,65;509,65;PKT;0
20.06.1995;507,935;507,935;507,935;507,935;PKT;0
21.06.1995;509,747;509,747;509,747;509,747;PKT;0
22.06.1995;510,849;510,849;510,849;510,849;PKT;0
23.06.1995;515,054;515,054;515,054;515,054;PKT;0
26.06.1995;507,893;507,893;507,893;507,893;PKT;0
27.06.1995;507,21;507,21;507,21;507,21;PKT;0
28.06.1995;505,136;505,136;505,136;505,136;PKT;0
29.06.1995;505,208;505,208;505,208;505,208;PKT;0
30.06.1995;503,259;503,259;503,259;503,259;PKT;0
03.07.1995;504,496;504,496;504,496;504,496;PKT;0
04.07.1995;505,751;505,751;505,751;505,751;PKT;0
05.07.1995;508,043;508,043;508,043;508,043;PKT;0
06.07.1995;511,749;511,749;511,749;511,749;PKT;0
07.07.1995;520,087;520,087;520,087;520,087;PKT;0
10.07.1995;522,766;522,766;522,766;522,766;PKT;0
11.07.1995;525,704;525,704;525,704;525,704;PKT;0
12.07.1995;528,674;528,674;528,674;528,674;PKT;0
13.07.1995;529,518;529,518;529,518;529,518;PKT;0
14.07.1995;523,985;523,985;523,985;523,985;PKT;0
17.07.1995;526,853;526,853;526,853;526,853;PKT;0
18.07.1995;522,47;522,47;522,47;522,47;PKT;0
19.07.1995;516,005;516,005;516,005;516,005;PKT;0
20.07.1995;515,828;515,828;515,828;515,828;PKT;0
21.07.1995;517,157;517,157;517,157;517,157;PKT;0
24.07.1995;520,491;520,491;520,491;520,491;PKT;0
25.07.1995;519,867;519,867;519,867;519,867;PKT;0
26.07.1995;521,447;521,447;521,447;521,447;PKT;0
27.07.1995;523,372;523,372;523,372;523,372;PKT;0
28.07.1995;522,816;522,816;522,816;522,816;PKT;0
31.07.1995;521,915;521,915;521,915;521,915;PKT;0
01.08.1995;519,206;519,206;519,206;519,206;PKT;0
02.08.1995;519,087;519,087;519,087;519,087;PKT;0
03.08.1995;522,598;522,598;522,598;522,598;PKT;0
04.08.1995;522,003;522,003;522,003;522,003;PKT;0
07.08.1995;522,314;522,314;522,314;522,314;PKT;0
08.08.1995;526,079;526,079;526,079;526,079;PKT;0
09.08.1995;524,968;524,968;524,968;524,968;PKT;0
10.08.1995;521,487;521,487;521,487;521,487;PKT;0
11.08.1995;523,871;523,871;523,871;523,871;PKT;0
14.08.1995;525,947;525,947;525,947;525,947;PKT;0
15.08.1995;526,606;526,606;526,606;526,606;PKT;0
16.08.1995;539,957;539,957;539,957;539,957;PKT;0
17.08.1995;539,979;539,979;539,979;539,979;PKT;0
18.08.1995;541,177;541,177;541,177;541,177;PKT;0
21.08.1995;539,764;539,764;539,764;539,764;PKT;0
22.08.1995;542,391;542,391;542,391;542,391;PKT;0
23.08.1995;541,15;541,15;541,15;541,15;PKT;0
24.08.1995;539,951;539,951;539,951;539,951;PKT;0
25.08.1995;540,167;540,167;540,167;540,167;PKT;0
28.08.1995;535,774;535,774;535,774;535,774;PKT;0
29.08.1995;537,527;537,527;537,527;537,527;PKT;0
30.08.1995;537,869;537,869;537,869;537,869;PKT;0
31.08.1995;536,527;536,527;536,527;536,527;PKT;0
01.09.1995;539,052;539,052;539,052;539,052;PKT;0
04.09.1995;535,569;535,569;535,569;535,569;PKT;0
05.09.1995;540,117;540,117;540,117;540,117;PKT;0
06.09.1995;542,131;542,131;542,131;542,131;PKT;0
07.09.1995;542,946;542,946;542,946;542,946;PKT;0
08.09.1995;547,216;547,216;547,216;547,216;PKT;0
11.09.1995;545,716;545,716;545,716;545,716;PKT;0
12.09.1995;547,371;547,371;547,371;547,371;PKT;0
13.09.1995;550,747;550,747;550,747;550,747;PKT;0
14.09.1995;554,079;554,079;554,079;554,079;PKT;0
15.09.1995;553,96;553,96;553,96;553,96;PKT;0
18.09.1995;549,696;549,696;549,696;549,696;PKT;0
19.09.1995;550,271;550,271;550,271;550,271;PKT;0
20.09.1995;551,936;551,936;551,936;551,936;PKT;0
21.09.1995;544,373;544,373;544,373;544,373;PKT;0
22.09.1995;536,171;536,171;536,171;536,171;PKT;0
25.09.1995;536,04;536,04;536,04;536,04;PKT;0
26.09.1995;538,354;538,354;538,354;538,354;PKT;0
27.09.1995;539,416;539,416;539,416;539,416;PKT;0
28.09.1995;537,295;537,295;537,295;537,295;PKT;0
29.09.1995;539,812;539,812;539,812;539,812;PKT;0
02.10.1995;538,535;538,535;538,535;538,535;PKT;0
03.10.1995;540,474;540,474;540,474;540,474;PKT;0
04.10.1995;543,01;543,01;543,01;543,01;PKT;0
05.10.1995;544,886;544,886;544,886;544,886;PKT;0
06.10.1995;544,491;544,491;544,491;544,491;PKT;0
09.10.1995;539,073;539,073;539,073;539,073;PKT;0
10.10.1995;536,878;536,878;536,878;536,878;PKT;0
11.10.1995;536,401;536,401;536,401;536,401;PKT;0
12.10.1995;538,407;538,407;538,407;538,407;PKT;0
13.10.1995;539,665;539,665;539,665;539,665;PKT;0
16.10.1995;539,33;539,33;539,33;539,33;PKT;0
17.10.1995;541,044;541,044;541,044;541,044;PKT;0
18.10.1995;539,003;539,003;539,003;539,003;PKT;0
19.10.1995;540,617;540,617;540,617;540,617;PKT;0
20.10.1995;539,581;539,581;539,581;539,581;PKT;0
23.10.1995;532,301;532,301;532,301;532,301;PKT;0
24.10.1995;531,707;531,707;531,707;531,707;PKT;0
25.10.1995;530,463;530,463;530,463;530,463;PKT;0
26.10.1995;526,079;526,079;526,079;526,079;PKT;0
27.10.1995;522,385;522,385;522,385;522,385;PKT;0
30.10.1995;530,086;530,086;530,086;530,086;PKT;0
31.10.1995;531,705;531,705;531,705;531,705;PKT;0
01.11.1995;531,407;531,407;531,407;531,407;PKT;0
02.11.1995;538,304;538,304;538,304;538,304;PKT;0
03.11.1995;539,867;539,867;539,867;539,867;PKT;0
06.11.1995;537,902;537,902;537,902;537,902;PKT;0
07.11.1995;537,358;537,358;537,358;537,358;PKT;0
08.11.1995;539,25;539,25;539,25;539,25;PKT;0
09.11.1995;542,453;542,453;542,453;542,453;PKT;0
10.11.1995;540,247;540,247;540,247;540,247;PKT;0
13.11.1995;537,878;537,878;537,878;537,878;PKT;0
14.11.1995;538,547;538,547;538,547;538,547;PKT;0
15.11.1995;536,804;536,804;536,804;536,804;PKT;0
16.11.1995;540,307;540,307;540,307;540,307;PKT;0
17.11.1995;540,77;540,77;540,77;540,77;PKT;0
20.11.1995;546,602;546,602;546,602;546,602;PKT;0
21.11.1995;545,984;545,984;545,984;545,984;PKT;0
22.11.1995;545,83;545,83;545,83;545,83;PKT;0
23.11.1995;545,786;545,786;545,786;545,786;PKT;0
24.11.1995;545,364;545,364;545,364;545,364;PKT;0
27.11.1995;548,974;548,974;548,974;548,974;PKT;0
28.11.1995;554,359;554,359;554,359;554,359;PKT;0
29.11.1995;555,014;555,014;555,014;555,014;PKT;0
30.11.1995;556,96;556,96;556,96;556,96;PKT;0
01.12.1995;563,367;563,367;563,367;563,367;PKT;0
04.12.1995;564,477;564,477;564,477;564,477;PKT;0
05.12.1995;565,449;565,449;565,449;565,449;PKT;0
06.12.1995;568,277;568,277;568,277;568,277;PKT;0
07.12.1995;569,785;569,785;569,785;569,785;PKT;0
08.12.1995;569,977;569,977;569,977;569,977;PKT;0
11.12.1995;571,666;571,666;571,666;571,666;PKT;0
12.12.1995;572,176;572,176;572,176;572,176;PKT;0
13.12.1995;576,472;576,472;576,472;576,472;PKT;0
14.12.1995;576,558;576,558;576,558;576,558;PKT;0
15.12.1995;570,237;570,237;570,237;570,237;PKT;0
18.12.1995;564,044;564,044;564,044;564,044;PKT;0
19.12.1995;562,365;562,365;562,365;562,365;PKT;0
20.12.1995;566,482;566,482;566,482;566,482;PKT;0
21.12.1995;569,653;569,653;569,653;569,653;PKT;0
22.12.1995;573,074;573,074;573,074;573,074;PKT;0
25.12.1995;571,323;571,323;571,323;571,323;PKT;0
26.12.1995;571,903;571,903;571,903;571,903;PKT;0
27.12.1995;573,92;573,92;573,92;573,92;PKT;0
28.12.1995;572,405;572,405;572,405;572,405;PKT;0
29.12.1995;573,326;573,326;573,326;573,326;PKT;0
01.01.1996;575,015;575,015;575,015;575,015;PKT;0
02.01.1996;575,844;575,844;575,844;575,844;PKT;0
03.01.1996;578,502;578,502;578,502;578,502;PKT;0
04.01.1996;581,555;581,555;581,555;581,555;PKT;0
05.01.1996;580,217;580,217;580,217;580,217;PKT;0
08.01.1996;577,388;577,388;577,388;577,388;PKT;0
09.01.1996;571,886;571,886;571,886;571,886;PKT;0
10.01.1996;564,341;564,341;564,341;564,341;PKT;0
11.01.1996;563,738;563,738;563,738;563,738;PKT;0
12.01.1996;567,542;567,542;567,542;567,542;PKT;0
15.01.1996;567,605;567,605;567,605;567,605;PKT;0
16.01.1996;576,545;576,545;576,545;576,545;PKT;0
17.01.1996;578,048;578,048;578,048;578,048;PKT;0
18.01.1996;579,622;579,622;579,622;579,622;PKT;0
19.01.1996;585,356;585,356;585,356;585,356;PKT;0
22.01.1996;586,545;586,545;586,545;586,545;PKT;0
23.01.1996;583,332;583,332;583,332;583,332;PKT;0
24.01.1996;590,204;590,204;590,204;590,204;PKT;0
25.01.1996;589,781;589,781;589,781;589,781;PKT;0
26.01.1996;596,769;596,769;596,769;596,769;PKT;0
29.01.1996;598,688;598,688;598,688;598,688;PKT;0
30.01.1996;599,088;599,088;599,088;599,088;PKT;0
31.01.1996;605,894;605,894;605,894;605,894;PKT;0
01.02.1996;606,767;606,767;606,767;606,767;PKT;0
02.02.1996;605,816;605,816;605,816;605,816;PKT;0
05.02.1996;604,155;604,155;604,155;604,155;PKT;0
06.02.1996;604,607;604,607;604,607;604,607;PKT;0
07.02.1996;608,569;608,569;608,569;608,569;PKT;0
08.02.1996;610,608;610,608;610,608;610,608;PKT;0
09.02.1996;608,244;608,244;608,244;608,244;PKT;0
12.02.1996;609,364;609,364;609,364;609,364;PKT;0
13.02.1996;609,514;609,514;609,514;609,514;PKT;0
14.02.1996;607,495;607,495;607,495;607,495;PKT;0
15.02.1996;606,702;606,702;606,702;606,702;PKT;0
16.02.1996;606,079;606,079;606,079;606,079;PKT;0
19.02.1996;600,302;600,302;600,302;600,302;PKT;0
20.02.1996;593,286;593,286;593,286;593,286;PKT;0
21.02.1996;595,535;595,535;595,535;595,535;PKT;0
22.02.1996;601,475;601,475;601,475;601,475;PKT;0
23.02.1996;603,249;603,249;603,249;603,249;PKT;0
26.02.1996;596,713;596,713;596,713;596,713;PKT;0
27.02.1996;593,13;593,13;593,13;593,13;PKT;0
28.02.1996;592,789;592,789;592,789;592,789;PKT;0
29.02.1996;595,162;595,162;595,162;595,162;PKT;0
01.03.1996;601,184;601,184;601,184;601,184;PKT;0
04.03.1996;601,775;601,775;601,775;601,775;PKT;0
05.03.1996;603,749;603,749;603,749;603,749;PKT;0
06.03.1996;601,195;601,195;601,195;601,195;PKT;0
07.03.1996;603,698;603,698;603,698;603,698;PKT;0
08.03.1996;592,542;592,542;592,542;592,542;PKT;0
11.03.1996;592,396;592,396;592,396;592,396;PKT;0
12.03.1996;593,245;593,245;593,245;593,245;PKT;0
13.03.1996;590,76;590,76;590,76;590,76;PKT;0
14.03.1996;593,693;593,693;593,693;593,693;PKT;0
15.03.1996;594,612;594,612;594,612;594,612;PKT;0
18.03.1996;600,401;600,401;600,401;600,401;PKT;0
19.03.1996;603,601;603,601;603,601;603,601;PKT;0
20.03.1996;600,656;600,656;600,656;600,656;PKT;0
21.03.1996;603,696;603,696;603,696;603,696;PKT;0
22.03.1996;605,701;605,701;605,701;605,701;PKT;0
25.03.1996;605,14;605,14;605,14;605,14;PKT;0
26.03.1996;605,512;605,512;605,512;605,512;PKT;0
27.03.1996;607,423;607,423;607,423;607,423;PKT;0
28.03.1996;607,548;607,548;607,548;607,548;PKT;0
29.03.1996;605,75;605,75;605,75;605,75;PKT;0
01.04.1996;611,083;611,083;611,083;611,083;PKT;0
02.04.1996;611,651;611,651;611,651;611,651;PKT;0
03.04.1996;610,694;610,694;610,694;610,694;PKT;0
04.04.1996;611,017;611,017;611,017;611,017;PKT;0
05.04.1996;612,243;612,243;612,243;612,243;PKT;0
08.04.1996;604,919;604,919;604,919;604,919;PKT;0
09.04.1996;605,966;605,966;605,966;605,966;PKT;0
10.04.1996;606,778;606,778;606,778;606,778;PKT;0
11.04.1996;605,169;605,169;605,169;605,169;PKT;0
12.04.1996;607,711;607,711;607,711;607,711;PKT;0
15.04.1996;613,892;613,892;613,892;613,892;PKT;0
16.04.1996;615,941;615,941;615,941;615,941;PKT;0
17.04.1996;613,411;613,411;613,411;613,411;PKT;0
18.04.1996;614,754;614,754;614,754;614,754;PKT;0
19.04.1996;616,035;616,035;616,035;616,035;PKT;0
22.04.1996;624,51;624,51;624,51;624,51;PKT;0
23.04.1996;625,903;625,903;625,903;625,903;PKT;0
24.04.1996;625,881;625,881;625,881;625,881;PKT;0
25.04.1996;628,794;628,794;628,794;628,794;PKT;0
26.04.1996;633,64;633,64;633,64;633,64;PKT;0
29.04.1996;630,634;630,634;630,634;630,634;PKT;0
30.04.1996;632,69;632,69;632,69;632,69;PKT;0
01.05.1996;633,3;633,3;633,3;633,3;PKT;0
02.05.1996;627,987;627,987;627,987;627,987;PKT;0
03.05.1996;623,842;623,842;623,842;623,842;PKT;0
06.05.1996;622,055;622,055;622,055;622,055;PKT;0
07.05.1996;618,77;618,77;618,77;618,77;PKT;0
08.05.1996;621,33;621,33;621,33;621,33;PKT;0
09.05.1996;619,255;619,255;619,255;619,255;PKT;0
10.05.1996;621,092;621,092;621,092;621,092;PKT;0
13.05.1996;627,649;627,649;627,649;627,649;PKT;0
14.05.1996;630,54;630,54;630,54;630,54;PKT;0
15.05.1996;632,261;632,261;632,261;632,261;PKT;0
16.05.1996;633,001;633,001;633,001;633,001;PKT;0
17.05.1996;633,197;633,197;633,197;633,197;PKT;0
20.05.1996;635,673;635,673;635,673;635,673;PKT;0
21.05.1996;637,234;637,234;637,234;637,234;PKT;0
22.05.1996;638,029;638,029;638,029;638,029;PKT;0
23.05.1996;635,215;635,215;635,215;635,215;PKT;0
24.05.1996;634,391;634,391;634,391;634,391;PKT;0
27.05.1996;634,117;634,117;634,117;634,117;PKT;0
28.05.1996;633,36;633,36;633,36;633,36;PKT;0
29.05.1996;631,554;631,554;631,554;631,554;PKT;0
30.05.1996;630,099;630,099;630,099;630,099;PKT;0
31.05.1996;631,279;631,279;631,279;631,279;PKT;0
03.06.1996;624,074;624,074;624,074;624,074;PKT;0
04.06.1996;627,494;627,494;627,494;627,494;PKT;0
05.06.1996;630,662;630,662;630,662;630,662;PKT;0
06.06.1996;627,723;627,723;627,723;627,723;PKT;0
07.06.1996;625,808;625,808;625,808;625,808;PKT;0
10.06.1996;627,946;627,946;627,946;627,946;PKT;0
11.06.1996;627,649;627,649;627,649;627,649;PKT;0
12.06.1996;629,236;629,236;629,236;629,236;PKT;0
13.06.1996;627,857;627,857;627,857;627,857;PKT;0
14.06.1996;625,331;625,331;625,331;625,331;PKT;0
17.06.1996;623,512;623,512;623,512;623,512;PKT;0
18.06.1996;622,156;622,156;622,156;622,156;PKT;0
19.06.1996;622,616;622,616;622,616;622,616;PKT;0
20.06.1996;624,103;624,103;624,103;624,103;PKT;0
21.06.1996;626,523;626,523;626,523;626,523;PKT;0
24.06.1996;630,699;630,699;630,699;630,699;PKT;0
25.06.1996;629,905;629,905;629,905;629,905;PKT;0
26.06.1996;627,519;627,519;627,519;627,519;PKT;0
27.06.1996;626,502;626,502;626,502;626,502;PKT;0
28.06.1996;626,814;626,814;626,814;626,814;PKT;0
01.07.1996;629,703;629,703;629,703;629,703;PKT;0
02.07.1996;627,824;627,824;627,824;627,824;PKT;0
03.07.1996;627,344;627,344;627,344;627,344;PKT;0
04.07.1996;625,783;625,783;625,783;625,783;PKT;0
05.07.1996;619,376;619,376;619,376;619,376;PKT;0
08.07.1996;615,544;615,544;615,544;615,544;PKT;0
09.07.1996;616,766;616,766;616,766;616,766;PKT;0
10.07.1996;616,76;616,76;616,76;616,76;PKT;0
11.07.1996;612,627;612,627;612,627;612,627;PKT;0
12.07.1996;606,922;606,922;606,922;606,922;PKT;0
15.07.1996;600,788;600,788;600,788;600,788;PKT;0
16.07.1996;592,003;592,003;592,003;592,003;PKT;0
17.07.1996;590,826;590,826;590,826;590,826;PKT;0
18.07.1996;596,997;596,997;596,997;596,997;PKT;0
19.07.1996;596,594;596,594;596,594;596,594;PKT;0
22.07.1996;589,893;589,893;589,893;589,893;PKT;0
23.07.1996;585,809;585,809;585,809;585,809;PKT;0
24.07.1996;581,696;581,696;581,696;581,696;PKT;0
25.07.1996;584,292;584,292;584,292;584,292;PKT;0
26.07.1996;587,441;587,441;587,441;587,441;PKT;0
29.07.1996;585,898;585,898;585,898;585,898;PKT;0
30.07.1996;586,084;586,084;586,084;586,084;PKT;0
31.07.1996;587,785;587,785;587,785;587,785;PKT;0
01.08.1996;595,226;595,226;595,226;595,226;PKT;0
02.08.1996;603,822;603,822;603,822;603,822;PKT;0
05.08.1996;603,69;603,69;603,69;603,69;PKT;0
06.08.1996;604,536;604,536;604,536;604,536;PKT;0
07.08.1996;604,37;604,37;604,37;604,37;PKT;0
08.08.1996;604,676;604,676;604,676;604,676;PKT;0
09.08.1996;600,776;600,776;600,776;600,776;PKT;0
12.08.1996;602,552;602,552;602,552;602,552;PKT;0
13.08.1996;602,112;602,112;602,112;602,112;PKT;0
14.08.1996;604,496;604,496;604,496;604,496;PKT;0
15.08.1996;605,314;605,314;605,314;605,314;PKT;0
16.08.1996;606,985;606,985;606,985;606,985;PKT;0
19.08.1996;608,397;608,397;608,397;608,397;PKT;0
20.08.1996;609,461;609,461;609,461;609,461;PKT;0
21.08.1996;610,473;610,473;610,473;610,473;PKT;0
22.08.1996;613,784;613,784;613,784;613,784;PKT;0
23.08.1996;612,326;612,326;612,326;612,326;PKT;0
26.08.1996;606,702;606,702;606,702;606,702;PKT;0
27.08.1996;606,723;606,723;606,723;606,723;PKT;0
28.08.1996;605,982;605,982;605,982;605,982;PKT;0
29.08.1996;600,32;600,32;600,32;600,32;PKT;0
30.08.1996;596,725;596,725;596,725;596,725;PKT;0
02.09.1996;595,23;595,23;595,23;595,23;PKT;0
03.09.1996;596,55;596,55;596,55;596,55;PKT;0
04.09.1996;597,437;597,437;597,437;597,437;PKT;0
05.09.1996;595,05;595,05;595,05;595,05;PKT;0
06.09.1996;597,476;597,476;597,476;597,476;PKT;0
09.09.1996;603,798;603,798;603,798;603,798;PKT;0
10.09.1996;607,637;607,637;607,637;607,637;PKT;0
11.09.1996;609,912;609,912;609,912;609,912;PKT;0
12.09.1996;612,387;612,387;612,387;612,387;PKT;0
13.09.1996;620,085;620,085;620,085;620,085;PKT;0
16.09.1996;622,241;622,241;622,241;622,241;PKT;0
17.09.1996;623,121;623,121;623,121;623,121;PKT;0
18.09.1996;623,412;623,412;623,412;623,412;PKT;0
19.09.1996;623,123;623,123;623,123;623,123;PKT;0
20.09.1996;624,606;624,606;624,606;624,606;PKT;0
23.09.1996;621,349;621,349;621,349;621,349;PKT;0
24.09.1996;620,335;620,335;620,335;620,335;PKT;0
25.09.1996;620,339;620,339;620,339;620,339;PKT;0
26.09.1996;624,58;624,58;624,58;624,58;PKT;0
27.09.1996;627,501;627,501;627,501;627,501;PKT;0
30.09.1996;630,579;630,579;630,579;630,579;PKT;0
01.10.1996;631,273;631,273;631,273;631,273;PKT;0
02.10.1996;633,841;633,841;633,841;633,841;PKT;0
03.10.1996;634,487;634,487;634,487;634,487;PKT;0
04.10.1996;636,088;636,088;636,088;636,088;PKT;0
07.10.1996;637,056;637,056;637,056;637,056;PKT;0
08.10.1996;633,64;633,64;633,64;633,64;PKT;0
09.10.1996;630,628;630,628;630,628;630,628;PKT;0
10.10.1996;629,757;629,757;629,757;629,757;PKT;0
11.10.1996;632,701;632,701;632,701;632,701;PKT;0
14.10.1996;634,712;634,712;634,712;634,712;PKT;0
15.10.1996;639,219;639,219;639,219;639,219;PKT;0
16.10.1996;640,263;640,263;640,263;640,263;PKT;0
17.10.1996;641,321;641,321;641,321;641,321;PKT;0
18.10.1996;645,01;645,01;645,01;645,01;PKT;0
21.10.1996;642,336;642,336;642,336;642,336;PKT;0
22.10.1996;637,766;637,766;637,766;637,766;PKT;0
23.10.1996;633,126;633,126;633,126;633,126;PKT;0
24.10.1996;629,449;629,449;629,449;629,449;PKT;0
25.10.1996;628,097;628,097;628,097;628,097;PKT;0
28.10.1996;626,321;626,321;626,321;626,321;PKT;0
29.10.1996;623,736;623,736;623,736;623,736;PKT;0
30.10.1996;623,696;623,696;623,696;623,696;PKT;0
31.10.1996;624,375;624,375;624,375;624,375;PKT;0
01.11.1996;626,354;626,354;626,354;626,354;PKT;0
04.11.1996;626,523;626,523;626,523;626,523;PKT;0
05.11.1996;629,405;629,405;629,405;629,405;PKT;0
06.11.1996;640,197;640,197;640,197;640,197;PKT;0
07.11.1996;638,713;638,713;638,713;638,713;PKT;0
08.11.1996;642,958;642,958;642,958;642,958;PKT;0
11.11.1996;641,212;641,212;641,212;641,212;PKT;0
12.11.1996;638,644;638,644;638,644;638,644;PKT;0
13.11.1996;641,674;641,674;641,674;641,674;PKT;0
14.11.1996;644,343;644,343;644,343;644,343;PKT;0
15.11.1996;646,602;646,602;646,602;646,602;PKT;0
18.11.1996;644,776;644,776;644,776;644,776;PKT;0
19.11.1996;646,654;646,654;646,654;646,654;PKT;0
20.11.1996;647,625;647,625;647,625;647,625;PKT;0
21.11.1996;646,728;646,728;646,728;646,728;PKT;0
22.11.1996;651,713;651,713;651,713;651,713;PKT;0
25.11.1996;658,302;658,302;658,302;658,302;PKT;0
26.11.1996;662,227;662,227;662,227;662,227;PKT;0
27.11.1996;660,705;660,705;660,705;660,705;PKT;0
28.11.1996;662,475;662,475;662,475;662,475;PKT;0
29.11.1996;663,852;663,852;663,852;663,852;PKT;0
02.12.1996;662,897;662,897;662,897;662,897;PKT;0
03.12.1996;666,029;666,029;666,029;666,029;PKT;0
04.12.1996;663,798;663,798;663,798;663,798;PKT;0
05.12.1996;665,608;665,608;665,608;665,608;PKT;0
06.12.1996;649,847;649,847;649,847;649,847;PKT;0
09.12.1996;660,744;660,744;660,744;660,744;PKT;0
10.12.1996;663,602;663,602;663,602;663,602;PKT;0
11.12.1996;653,706;653,706;653,706;653,706;PKT;0
12.12.1996;647,732;647,732;647,732;647,732;PKT;0
13.12.1996;643,482;643,482;643,482;643,482;PKT;0
16.12.1996;646,588;646,588;646,588;646,588;PKT;0
17.12.1996;646,86;646,86;646,86;646,86;PKT;0
18.12.1996;651,33;651,33;651,33;651,33;PKT;0
19.12.1996;657,766;657,766;657,766;657,766;PKT;0
20.12.1996;662,201;662,201;662,201;662,201;PKT;0
23.12.1996;660,185;660,185;660,185;660,185;PKT;0
24.12.1996;660,384;660,384;660,384;660,384;PKT;0
25.12.1996;659,485;659,485;659,485;659,485;PKT;0
26.12.1996;662,826;662,826;662,826;662,826;PKT;0
27.12.1996;664,194;664,194;664,194;664,194;PKT;0
30.12.1996;664,912;664,912;664,912;664,912;PKT;0
31.12.1996;660,391;660,391;660,391;660,391;PKT;0
01.01.1997;654,485;654,485;654,485;654,485;PKT;0
02.01.1997;651,313;651,313;651,313;651,313;PKT;0
03.01.1997;656,931;656,931;656,931;656,931;PKT;0
06.01.1997;663,793;663,793;663,793;663,793;PKT;0
07.01.1997;662,57;662,57;662,57;662,57;PKT;0
08.01.1997;662,725;662,725;662,725;662,725;PKT;0
09.01.1997;663,79;663,79;663,79;663,79;PKT;0
10.01.1997;660,136;660,136;660,136;660,136;PKT;0
13.01.1997;668,788;668,788;668,788;668,788;PKT;0
14.01.1997;675,374;675,374;675,374;675,374;PKT;0
15.01.1997;678,581;678,581;678,581;678,581;PKT;0
16.01.1997;679,801;679,801;679,801;679,801;PKT;0
17.01.1997;685,14;685,14;685,14;685,14;PKT;0
20.01.1997;688,834;688,834;688,834;688,834;PKT;0
21.01.1997;689,545;689,545;689,545;689,545;PKT;0
22.01.1997;700,719;700,719;700,719;700,719;PKT;0
23.01.1997;697,099;697,099;697,099;697,099;PKT;0
24.01.1997;689,974;689,974;689,974;689,974;PKT;0
27.01.1997;685,754;685,754;685,754;685,754;PKT;0
28.01.1997;692,347;692,347;692,347;692,347;PKT;0
29.01.1997;693,959;693,959;693,959;693,959;PKT;0
30.01.1997;696,336;696,336;696,336;696,336;PKT;0
31.01.1997;701,984;701,984;701,984;701,984;PKT;0
03.02.1997;704,896;704,896;704,896;704,896;PKT;0
04.02.1997;705,33;705,33;705,33;705,33;PKT;0
05.02.1997;700,951;700,951;700,951;700,951;PKT;0
06.02.1997;701,611;701,611;701,611;701,611;PKT;0
07.02.1997;708,964;708,964;708,964;708,964;PKT;0
10.02.1997;708,457;708,457;708,457;708,457;PKT;0
11.02.1997;714,242;714,242;714,242;714,242;PKT;0
12.02.1997;725,517;725,517;725,517;725,517;PKT;0
13.02.1997;730,597;730,597;730,597;730,597;PKT;0
14.02.1997;733,132;733,132;733,132;733,132;PKT;0
17.02.1997;735,344;735,344;735,344;735,344;PKT;0
18.02.1997;741,142;741,142;741,142;741,142;PKT;0
19.02.1997;737,228;737,228;737,228;737,228;PKT;0
20.02.1997;734,281;734,281;734,281;734,281;PKT;0
21.02.1997;734,063;734,063;734,063;734,063;PKT;0
24.02.1997;734,649;734,649;734,649;734,649;PKT;0
25.02.1997;737,922;737,922;737,922;737,922;PKT;0
26.02.1997;731,549;731,549;731,549;731,549;PKT;0
27.02.1997;733,956;733,956;733,956;733,956;PKT;0
28.02.1997;729,996;729,996;729,996;729,996;PKT;0
